TILEMAP
34 26				-- Size of tile map in tiles
32 32				-- Tile size & block size
images/tex3.png		-- Tilesheet
94 74				-- Number of tiles in tilesheet
908,909,908,909,908,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,1096,1097,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908,909,908,909,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908,909,908,909,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908,909,908,909,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,814,815,814,815,814,815,
908,909,908,909,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,908,909,908,909,908,909,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1002,1003,1002,1003,
908,909,908,909,910,0,0,0,0,0,813,814,815,816,0,0,0,0,0,0,813,814,815,816,0,0,0,1095,1096,1097,1096,1097,1096,1097,
1002,1003,1002,1003,1004,0,0,0,0,0,907,908,909,910,0,0,0,0,0,0,907,908,909,910,0,0,0,0,0,0,0,0,0,157,
908,909,908,909,910,0,0,0,0,0,1001,1002,1003,1004,0,0,0,0,0,0,1001,1002,1003,1004,0,0,0,0,0,0,0,0,0,157,
1002,1003,1002,1003,1004,0,0,0,0,0,1095,1096,1097,1098,0,0,0,0,0,0,1095,1096,1097,1098,0,0,0,0,0,0,0,0,0,157,
908,909,908,909,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,
908,909,908,909,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,
1002,1003,1002,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,64,63,64,
1096,1097,1096,1097,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,158,158,158,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,158,158,158,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,158,158,158,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,158,158,158,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,158,158,158,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,158,158,158,
63,64,63,64,63,65,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,62,63,158,158,158,158,158,
158,158,158,158,158,158,63,64,63,64,63,64,63,64,63,64,63,64,63,64,63,64,63,64,63,64,63,158,158,158,158,158,158,158,
